70,70,68,68,0.333333333,0.333333333,0.333333333,0,0,34.65439489,34.65439489,34.65457582,34.65457582,0,0
70,70,68,70.04454961,0.333333333,0.333333333,0.333333333,0,0,34.65439489,34.40152349,34.65457582,34.4015919,195.965259,132.823515
70,70,70.04454961,72.20151826,0.333333333,0.333333333,0.333333333,0,0,34.40152349,34.12361458,34.4015919,34.12361361,181.0532668,135.7924828
70,70,72.20151826,74.48170837,0.333333333,0.333333333,0.333333333,0,0,34.12361458,33.81917341,34.12361361,33.81913703,170.1350532,139.8443014
70,70,74.48170837,76.8974107,0.333333333,0.333333333,0.333333333,0,0,33.81917341,33.48618766,33.81913703,33.48614283,162.9227863,145.0435894
70,91.57805598,1000,68,0.333333333,0.333333333,0.333333333,0,0,0.00841732,34.65560837,0.008416583,34.65578948,-32660.10979,-32638.33375
91.57805598,91.57805598,68,70.04454961,0.333333333,0.333333333,0.333333333,0,0,34.65560837,34.40278513,34.65578948,34.40285366,195.9561849,132.8203951
91.57805598,91.57805598,70.04454961,72.20151826,0.333333333,0.333333333,0.333333333,0,0,34.40278513,34.12493188,34.40285366,34.12493097,181.04414,135.788226
91.57805598,91.57805598,72.20151826,74.48170837,0.333333333,0.333333333,0.333333333,0,0,34.12493188,33.82055519,34.12493097,33.82051881,170.1256364,139.8387776
91.57805598,91.57805598,74.48170837,76.8974107,0.333333333,0.333333333,0.333333333,0,0,33.82055519,33.48764448,33.82051881,33.48759957,162.9127996,145.0366108
91.57805598,91.57805598,76.8974107,79.46267512,0.333333333,0.333333333,0.333333333,0,0,33.48764448,33.12355794,33.48759957,33.12352634,159.1695588,151.4696283
91.57805598,114.2772366,1000,68,0.333333333,0.333333333,0.333333333,0,0,0.011011272,34.65688452,0.011010066,34.65706582,-32659.84042,-32638.23617
114.2772366,114.2772366,68,70.04454961,0.333333333,0.333333333,0.333333333,0,0,34.65688452,34.40411191,34.65706582,34.40418057,195.9466439,132.8171169
114.2772366,114.2772366,70.04454961,72.20151826,0.333333333,0.333333333,0.333333333,0,0,34.40411191,34.12631717,34.40418057,34.12631633,181.0345443,135.7837527
114.2772366,114.2772366,72.20151826,74.48170837,0.333333333,0.333333333,0.333333333,0,0,34.12631717,33.82200826,34.12631633,33.82197187,170.1157366,139.8329728
114.2772366,114.2772366,74.48170837,76.8974107,0.333333333,0.333333333,0.333333333,0,0,33.82200826,33.48917643,33.82197187,33.48913144,162.9023016,145.0292772
114.2772366,114.2772366,76.8974107,79.46267512,0.333333333,0.333333333,0.333333333,0,0,33.48917643,33.12518234,33.48913144,33.12515057,159.1580977,151.460486
114.2772366,114.2772366,79.46267512,82.19364377,0.333333333,0.333333333,0.333333333,0,0,33.12518234,32.72659241,33.12515057,32.72659242,158.7076185,159.245945
114.2772366,138.2358044,1000,68,0.333333333,0.333333333,0.333333333,0,0,0.013739614,34.65823107,0.013737791,34.65841256,-32659.55532,-32638.13215
138.2358044,138.2358044,68,70.04454961,0.333333333,0.333333333,0.333333333,0,0,34.65823107,34.40551186,34.65841256,34.40558065,195.9365788,132.813661
138.2358044,138.2358044,70.04454961,72.20151826,0.333333333,0.333333333,0.333333333,0,0,34.40551186,34.12777883,34.40558065,34.12777805,181.0244221,135.7790366
138.2358044,138.2358044,72.20151826,74.48170837,0.333333333,0.333333333,0.333333333,0,0,34.12777883,33.8235414,34.12777805,33.82350501,170.1052946,139.8268527
138.2358044,138.2358044,74.48170837,76.8974107,0.333333333,0.333333333,0.333333333,0,0,33.8235414,33.49079276,33.82350501,33.49074768,162.8912296,145.0215452
138.2358044,138.2358044,76.8974107,79.46267512,0.333333333,0.333333333,0.333333333,0,0,33.49079276,33.12689615,33.49074768,33.1268642,159.1460113,151.4508474
138.2358044,138.2358044,79.46267512,82.19364377,0.333333333,0.333333333,0.333333333,0,0,33.12689615,32.72842155,33.1268642,32.72842128,158.6940189,159.2339815
138.2358044,138.2358044,82.19364377,85.10896368,0.333333333,0.333333333,0.333333333,0,0,32.72842155,32.29090858,32.72842128,32.29095719,161.4321336,168.5334648
138.2358044,163.6187513,1000,68,0.333333333,0.333333333,0.333333333,0,0,0.016618903,34.65965721,0.016616291,34.65983891,-32659.25233,-32638.02076
163.6187513,163.6187513,68,70.04454961,0.333333333,0.333333333,0.333333333,0,0,34.65965721,34.40699453,34.65983891,34.40706347,195.9259211,132.8100044
163.6187513,163.6187513,70.04454961,72.20151826,0.333333333,0.333333333,0.333333333,0,0,34.40699453,34.12932683,34.40706347,34.12932613,181.0137048,135.774046
163.6187513,163.6187513,72.20151826,74.48170837,0.333333333,0.333333333,0.333333333,0,0,34.12932683,33.82516507,34.12932613,33.82512868,170.0942397,139.8203762
163.6187513,163.6187513,74.48170837,76.8974107,0.333333333,0.333333333,0.333333333,0,0,33.82516507,33.49250448,33.82512868,33.49245931,162.8795088,145.0133631
163.6187513,163.6187513,76.8974107,79.46267512,0.333333333,0.333333333,0.333333333,0,0,33.49250448,33.12871106,33.49245931,33.12867891,159.1332181,151.4406479
163.6187513,163.6187513,79.46267512,82.19364377,0.333333333,0.333333333,0.333333333,0,0,33.12871106,32.73035852,33.12867891,32.73035795,158.6796258,159.2213225
163.6187513,163.6187513,82.19364377,85.10896368,0.333333333,0.333333333,0.333333333,0,0,32.73035852,32.29299175,32.73035795,32.29303991,161.4154265,168.5177116
163.6187513,190.625,1000,68,0.333333333,0.333333333,0.333333333,0,0,0.019668894,34.66117404,0.019665294,34.66135596,-32658.92883,-32637.90082
190.625,190.625,68,70.04454961,0.333333333,0.333333333,0.333333333,0,0,34.66117404,34.40857146,34.66135596,34.40864055,195.9145882,132.8061192
190.625,190.625,70.04454961,72.20151826,0.333333333,0.333333333,0.333333333,0,0,34.40857146,34.13097321,34.40864055,34.13097258,181.0023096,135.768743
190.625,190.625,72.20151826,74.48170837,0.333333333,0.333333333,0.333333333,0,0,34.13097321,33.82689188,34.13097258,33.82685548,170.0824866,139.813494
190.625,190.625,74.48170837,76.8974107,0.333333333,0.333333333,0.333333333,0,0,33.82689188,33.49432488,33.82685548,33.49427962,162.8670492,145.0046685
190.625,190.625,76.8974107,79.46267512,0.333333333,0.333333333,0.333333333,0,0,33.49432488,33.13064113,33.49427962,33.13060879,159.11962,151.4298099
190.625,190.625,79.46267512,82.19364377,0.333333333,0.333333333,0.333333333,0,0,33.13064113,32.73241832,33.13060879,32.73241742,158.6643291,159.2078717
190.625,190.625,82.19364377,85.10896368,0.333333333,0.333333333,0.333333333,0,0,32.73241832,32.29520691,32.73241742,32.2952546,161.397673,168.5009745
190.625,190.625,85.10896368,88.23030246,0.333333333,0.333333333,0.333333333,0,0,32.29520691,31.81318017,32.2952546,31.81329439,167.3063529,179.5321347
190.625,219.4971572,1000,68,0.333333333,0.333333333,0.333333333,0,0,0.022913401,34.66279508,0.022908576,34.66297723,-32658.58161,-32637.77085
219.4971572,219.4971572,68,70.04454961,0.333333333,0.333333333,0.333333333,0,0,34.66279508,34.41025669,34.66297723,34.41032595,195.9024798,132.8019715
